record_id,period,provider_code,provider_name,specialty_code,specialty_name,region_code,region_name,total_waiting,within_18_weeks,over_18_weeks,over_52_weeks,median_wait_weeks,avg_wait_weeks
3867,2022-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_330,Dermatology,Y63,South West,3312,2713,599,94,13.1,17.7
3868,2022-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y63,South West,2913,2503,410,57,21.9,28.9
3869,2022-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y63,South West,2992,2473,519,56,9.5,11.8
3870,2022-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_360,Rheumatology,Y63,South West,2211,1750,461,114,11.2,15.1
3871,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_100,General Surgery,Y60,East of England,1827,1201,626,122,19.6,24.7
3872,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_110,Urology,Y60,East of England,1343,951,392,46,20.2,28.1
3873,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y60,East of England,1695,1008,687,170,20.2,23.4
3874,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y60,East of England,1438,895,543,52,12.2,16.7
3875,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y60,East of England,193,131,62,11,12.6,13.6
3876,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y60,East of England,3499,2376,1123,263,14.5,20.3
3877,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y60,East of England,304,181,123,28,29.0,30.8
3878,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y60,East of England,2676,1844,832,80,6.4,8.4
3879,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y60,East of England,778,585,193,44,16.3,17.9
3880,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_190,Gynaecology,Y60,East of England,2638,1765,873,98,21.5,29.9
3881,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_320,Cardiology,Y60,East of England,877,638,239,12,14.0,19.2
3882,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_330,Dermatology,Y60,East of England,2697,1863,834,181,13.3,14.9
3883,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y60,East of England,1539,1155,384,80,8.3,9.9
3884,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y60,East of England,3227,2331,896,55,16.0,17.2
3885,2022-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_360,Rheumatology,Y60,East of England,3359,2171,1188,246,15.2,21.7
3886,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_100,General Surgery,Y60,East of England,974,777,197,40,25.5,30.9
3887,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_110,Urology,Y60,East of England,2907,2464,443,63,24.7,29.9
3888,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y60,East of England,1490,1043,447,22,9.6,11.6
3889,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y60,East of England,822,633,189,46,28.0,30.3
3890,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y60,East of England,1793,1416,377,28,6.9,9.6
3891,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y60,East of England,1389,1088,301,64,14.8,18.1
3892,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y60,East of England,2674,2038,636,105,23.3,28.3
3893,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y60,East of England,3346,2743,603,87,21.6,30.8
3894,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y60,East of England,2980,2658,322,25,15.9,20.0
3895,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_190,Gynaecology,Y60,East of England,1382,1128,254,16,17.3,23.0
3896,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_320,Cardiology,Y60,East of England,380,333,47,3,14.4,15.6
3897,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_330,Dermatology,Y60,East of England,801,642,159,22,21.6,29.8
3898,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y60,East of England,2586,2151,435,82,22.8,26.0
3899,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y60,East of England,485,407,78,6,16.0,17.8
3900,2022-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_360,Rheumatology,Y60,East of England,2951,2199,752,80,22.6,31.4
3901,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_100,General Surgery,Y61,London,3375,2528,847,204,20.1,26.4
3902,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_110,Urology,Y61,London,905,708,197,35,22.2,23.7
3903,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y61,London,630,405,225,42,28.1,31.0
3904,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_130,Ear Nose & Throat,Y61,London,1813,1283,530,80,9.6,13.1
3905,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_140,Ophthalmology,Y61,London,3103,2139,964,158,8.1,11.4
3906,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_150,Oral Surgery,Y61,London,3476,2468,1008,239,6.1,8.6
3907,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_160,Neurosurgery,Y61,London,648,439,209,40,8.6,9.5
3908,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_170,Plastic Surgery,Y61,London,1072,798,274,26,12.1,16.0
3909,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y61,London,824,645,179,33,20.5,24.7
3910,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_190,Gynaecology,Y61,London,1440,1079,361,23,17.6,24.0
3911,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_320,Cardiology,Y61,London,1000,784,216,40,28.2,30.5
3912,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_330,Dermatology,Y61,London,251,182,69,12,10.5,12.6
3913,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_340,Respiratory Medicine,Y61,London,219,171,48,3,13.4,17.2
3914,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_350,Gastroenterology,Y61,London,2937,2306,631,128,7.6,8.1
3915,2022-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_360,Rheumatology,Y61,London,1654,1169,485,54,11.8,14.8
3916,2022-02-01,RRV,University College London Hospitals NHS FT,C_100,General Surgery,Y61,London,2265,1536,729,150,21.0,26.3
3917,2022-02-01,RRV,University College London Hospitals NHS FT,C_110,Urology,Y61,London,2541,1826,715,142,10.4,13.2
3918,2022-02-01,RRV,University College London Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y61,London,2090,1325,765,46,21.6,28.4
3919,2022-02-01,RRV,University College London Hospitals NHS FT,C_130,Ear Nose & Throat,Y61,London,2885,1805,1080,234,12.5,14.9
3920,2022-02-01,RRV,University College London Hospitals NHS FT,C_140,Ophthalmology,Y61,London,388,251,137,30,7.4,9.0
3921,2022-02-01,RRV,University College London Hospitals NHS FT,C_150,Oral Surgery,Y61,London,2551,1795,756,82,11.7,14.2
3922,2022-02-01,RRV,University College London Hospitals NHS FT,C_160,Neurosurgery,Y61,London,2361,1509,852,73,16.0,17.4
3923,2022-02-01,RRV,University College London Hospitals NHS FT,C_170,Plastic Surgery,Y61,London,695,489,206,40,14.4,15.6
3924,2022-02-01,RRV,University College London Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y61,London,771,597,174,15,17.8,22.9
3925,2022-02-01,RRV,University College London Hospitals NHS FT,C_190,Gynaecology,Y61,London,2827,1906,921,147,22.9,28.0
3926,2022-02-01,RRV,University College London Hospitals NHS FT,C_320,Cardiology,Y61,London,2156,1609,547,130,25.6,28.4
3927,2022-02-01,RRV,University College London Hospitals NHS FT,C_330,Dermatology,Y61,London,2517,1697,820,167,13.7,15.8
3928,2022-02-01,RRV,University College London Hospitals NHS FT,C_340,Respiratory Medicine,Y61,London,1443,1061,382,36,20.2,21.8
3929,2022-02-01,RRV,University College London Hospitals NHS FT,C_350,Gastroenterology,Y61,London,3262,2316,946,214,13.0,15.3
3930,2022-02-01,RRV,University College London Hospitals NHS FT,C_360,Rheumatology,Y61,London,1547,1052,495,54,17.0,18.5
3931,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_100,General Surgery,Y61,London,3170,2202,968,121,26.2,29.2
3932,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_110,Urology,Y61,London,737,533,204,42,19.5,20.8
3933,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y61,London,2705,1582,1123,108,24.8,28.0
3934,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_130,Ear Nose & Throat,Y61,London,1168,745,423,85,15.4,21.0
3935,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_140,Ophthalmology,Y61,London,574,369,205,26,14.5,18.5
3936,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_150,Oral Surgery,Y61,London,2448,1652,796,150,22.4,27.0
3937,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_160,Neurosurgery,Y61,London,1310,804,506,29,10.8,12.2
3938,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_170,Plastic Surgery,Y61,London,514,345,169,22,29.9,31.6
3939,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y61,London,2933,2277,656,131,6.3,8.0
3940,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_190,Gynaecology,Y61,London,730,475,255,33,18.8,22.3
3941,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_320,Cardiology,Y61,London,2543,1865,678,161,13.0,15.8
3942,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_330,Dermatology,Y61,London,1018,693,325,58,19.2,23.2
3943,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_340,Respiratory Medicine,Y61,London,2284,1701,583,131,8.9,11.1
3944,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_350,Gastroenterology,Y61,London,582,418,164,15,20.4,28.9
3945,2022-02-01,RAL,Royal Free London NHS Foundation Trust,C_360,Rheumatology,Y61,London,3391,2254,1137,200,20.3,24.0
3946,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_100,General Surgery,Y59,Midlands,2531,1830,701,101,10.8,12.1
3947,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_110,Urology,Y59,Midlands,971,706,265,23,12.7,15.4
3948,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,2634,1595,1039,77,21.6,25.1
3949,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,3158,2140,1018,60,19.4,25.5
3950,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_140,Ophthalmology,Y59,Midlands,2395,1579,816,91,12.2,13.5
3951,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_150,Oral Surgery,Y59,Midlands,1263,903,360,45,21.1,27.7
3952,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_160,Neurosurgery,Y59,Midlands,2009,1274,735,133,12.4,15.5
3953,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_170,Plastic Surgery,Y59,Midlands,1128,790,338,50,9.7,13.2
3954,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,2193,1647,546,52,24.3,25.7
3955,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_190,Gynaecology,Y59,Midlands,200,132,68,6,16.8,21.3
3956,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_320,Cardiology,Y59,Midlands,1645,1286,359,66,7.8,10.7
3957,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_330,Dermatology,Y59,Midlands,2977,2120,857,186,13.6,16.0
3958,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,1403,1072,331,19,24.3,26.6
3959,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_350,Gastroenterology,Y59,Midlands,3266,2321,945,66,23.4,28.2
3960,2022-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_360,Rheumatology,Y59,Midlands,807,552,255,35,17.5,20.0
3961,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_100,General Surgery,Y59,Midlands,1419,1158,261,32,8.5,10.3
3962,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_110,Urology,Y59,Midlands,418,353,65,12,22.2,27.0
3963,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_120,Trauma & Orthopaedics,Y59,Midlands,2220,1685,535,76,5.9,8.2
3964,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_130,Ear Nose & Throat,Y59,Midlands,1117,878,239,26,7.6,8.3
3965,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_140,Ophthalmology,Y59,Midlands,2859,2363,496,28,23.1,26.9
3966,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_150,Oral Surgery,Y59,Midlands,730,614,116,26,23.4,29.7
3967,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_160,Neurosurgery,Y59,Midlands,2486,1895,591,89,8.6,11.1
3968,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_170,Plastic Surgery,Y59,Midlands,2204,1776,428,73,8.4,11.4
3969,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_180,Cardiothoracic Surgery,Y59,Midlands,465,411,54,13,19.1,20.6
3970,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_190,Gynaecology,Y59,Midlands,597,479,118,16,20.8,22.9
3971,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_320,Cardiology,Y59,Midlands,664,581,83,6,15.6,21.1
3972,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_330,Dermatology,Y59,Midlands,285,232,53,12,20.0,26.5
3973,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_340,Respiratory Medicine,Y59,Midlands,1425,1231,194,34,15.4,21.0
3974,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_350,Gastroenterology,Y59,Midlands,1800,1527,273,50,12.8,13.9
3975,2022-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_360,Rheumatology,Y59,Midlands,3017,2427,590,102,28.5,31.8
3976,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_100,General Surgery,Y59,Midlands,307,209,98,23,19.4,22.4
3977,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_110,Urology,Y59,Midlands,2582,1835,747,153,24.0,25.4
3978,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,1024,653,371,77,24.5,27.6
3979,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,3476,2291,1185,276,26.5,29.2
3980,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_140,Ophthalmology,Y59,Midlands,2188,1509,679,53,11.3,12.4
3981,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_150,Oral Surgery,Y59,Midlands,1124,801,323,23,13.1,14.0
3982,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_160,Neurosurgery,Y59,Midlands,1279,809,470,30,9.3,12.9
3983,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_170,Plastic Surgery,Y59,Midlands,275,203,72,8,21.8,28.8
3984,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,1100,861,239,13,26.1,28.6
3985,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_190,Gynaecology,Y59,Midlands,1857,1272,585,104,24.1,31.6
3986,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_320,Cardiology,Y59,Midlands,2935,2217,718,167,15.9,21.1
3987,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_330,Dermatology,Y59,Midlands,2796,2033,763,164,23.3,31.1
3988,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,2085,1601,484,53,9.0,10.2
3989,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_350,Gastroenterology,Y59,Midlands,885,627,258,15,10.6,14.0
3990,2022-02-01,RJE,University Hospitals of North Midlands NHS Trust,C_360,Rheumatology,Y59,Midlands,671,467,204,25,11.6,12.4
3991,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_100,General Surgery,Y59,Midlands,1485,1138,347,69,13.1,14.0
3992,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_110,Urology,Y59,Midlands,1380,1003,377,62,20.3,25.9
3993,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,2697,1746,951,68,15.1,18.1
3994,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_130,Ear Nose & Throat,Y59,Midlands,2389,1614,775,170,27.9,30.8
3995,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_140,Ophthalmology,Y59,Midlands,556,384,172,33,16.4,20.7
3996,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_150,Oral Surgery,Y59,Midlands,1434,1057,377,28,23.3,31.9
3997,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_160,Neurosurgery,Y59,Midlands,3394,2291,1103,255,24.6,30.5
3998,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_170,Plastic Surgery,Y59,Midlands,3250,2338,912,163,20.7,24.4
3999,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,1251,995,256,28,13.8,15.5
4000,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_190,Gynaecology,Y59,Midlands,1899,1326,573,89,8.2,8.9
4001,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_320,Cardiology,Y59,Midlands,900,696,204,12,12.9,14.0
4002,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_330,Dermatology,Y59,Midlands,2976,2243,733,80,17.2,18.4
4003,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_340,Respiratory Medicine,Y59,Midlands,2833,2285,548,135,21.8,30.2
4004,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_350,Gastroenterology,Y59,Midlands,1192,913,279,54,16.1,19.7
4005,2022-02-01,RR1,Heart of England NHS Foundation Trust,C_360,Rheumatology,Y59,Midlands,2935,2054,881,86,19.5,26.2
4006,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_100,General Surgery,Y59,Midlands,1176,948,228,51,13.1,16.5
4007,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_110,Urology,Y59,Midlands,2270,1849,421,63,6.8,8.9
4008,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,1431,1068,363,19,17.4,23.2
4009,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,2904,2186,718,156,12.5,13.2
4010,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_140,Ophthalmology,Y59,Midlands,2489,1982,507,58,29.2,30.8
4011,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_150,Oral Surgery,Y59,Midlands,1022,806,216,39,13.9,19.5
4012,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_160,Neurosurgery,Y59,Midlands,1445,1091,354,44,21.5,24.8
4013,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_170,Plastic Surgery,Y59,Midlands,2902,2279,623,39,7.0,8.5
4014,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,2334,1987,347,29,18.8,20.8
4015,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_190,Gynaecology,Y59,Midlands,2064,1658,406,98,22.7,25.7
4016,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_320,Cardiology,Y59,Midlands,377,314,63,14,10.1,12.1
4017,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_330,Dermatology,Y59,Midlands,3484,2899,585,120,21.8,27.5
4018,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,2286,1918,368,62,21.2,26.0
4019,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_350,Gastroenterology,Y59,Midlands,2586,2121,465,93,24.8,32.0
4020,2022-02-01,RX1,Nottingham University Hospitals NHS Trust,C_360,Rheumatology,Y59,Midlands,2286,1836,450,80,22.1,29.3
4021,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_100,General Surgery,Y56,North East & Yorkshire,3475,2725,750,104,26.1,30.2
4022,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_110,Urology,Y56,North East & Yorkshire,530,409,121,17,16.2,20.2
4023,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y56,North East & Yorkshire,3203,2147,1056,143,17.7,20.7
4024,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_130,Ear Nose & Throat,Y56,North East & Yorkshire,2976,2102,874,129,10.1,13.3
4025,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_140,Ophthalmology,Y56,North East & Yorkshire,3474,2597,877,117,22.7,26.2
4026,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_150,Oral Surgery,Y56,North East & Yorkshire,1914,1481,433,79,10.4,11.1
4027,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_160,Neurosurgery,Y56,North East & Yorkshire,317,236,81,7,22.4,26.6
4028,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_170,Plastic Surgery,Y56,North East & Yorkshire,2351,1890,461,96,23.2,28.1
4029,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y56,North East & Yorkshire,853,737,116,17,21.2,30.0
4030,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_190,Gynaecology,Y56,North East & Yorkshire,2640,1993,647,61,11.7,13.2
4031,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_320,Cardiology,Y56,North East & Yorkshire,1379,1131,248,38,8.7,12.4
4032,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_330,Dermatology,Y56,North East & Yorkshire,1890,1510,380,94,19.3,24.6
4033,2022-02-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_340,Respiratory Medicine,Y56,North East & Yorkshire,2736,2230,506,77,15.1,20.5
