order_id,supplier_id,supplier_name,supplier_tier,delivery_mode,product_category,warehouse,order_date,planned_delivery,actual_delivery,order_year,order_month,order_quarter,month_name,lead_time_days,delay_days,on_time_flag,qty_ordered,qty_received,qty_damaged,defect_rate_pct,unit_cost,order_value,complete_flag
PO-02881,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-South,2023-06-04,2023-06-24,2023-07-02,2023,6,Q2,Jun,20,8,0,1081,1081,0,0.0,66.72,72124.32,1
PO-02882,S002,BlueStar Freight,Tier 1,Rail,Textiles,WH-South,2023-06-05,2023-06-13,2023-06-13,2023,6,Q2,Jun,8,0,1,1310,1310,0,0.0,172.82,226394.2,1
PO-02883,S001,FastTrack Logistics,Tier 1,Road,Raw Materials,WH-North,2023-06-05,2023-06-24,2023-06-24,2023,6,Q2,Jun,19,0,1,96,96,0,0.0,178.16,17103.36,1
PO-02884,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-West,2023-06-05,2023-06-18,2023-07-02,2023,6,Q2,Jun,13,14,0,555,555,0,0.0,303.44,168409.2,1
PO-02885,S006,PrimeParts Inc.,Tier 1,Sea,Raw Materials,WH-South,2023-06-05,2023-06-16,2023-06-16,2023,6,Q2,Jun,11,0,1,1519,1519,0,0.0,310.39,471482.41,1
PO-02886,S005,Metro Distributors,Tier 2,Road,Packaging,WH-North,2023-06-05,2023-06-23,2023-06-23,2023,6,Q2,Jun,18,0,1,1910,1910,0,0.0,273.62,522614.2,1
PO-02887,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-West,2023-06-05,2023-06-26,2023-06-26,2023,6,Q2,Jun,21,0,1,1759,1759,0,0.0,349.07,614014.13,1
PO-02888,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-Central,2023-06-06,2023-06-18,2023-06-18,2023,6,Q2,Jun,12,0,1,1587,1587,0,0.0,90.97,144369.39,1
PO-02889,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-East,2023-06-06,2023-06-16,2023-06-16,2023,6,Q2,Jun,10,0,1,1257,1115,142,11.3,412.64,518688.48,0
PO-02890,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-Central,2023-06-06,2023-06-25,2023-07-09,2023,6,Q2,Jun,19,14,0,1001,1001,0,0.0,89.55,89639.55,1
PO-02891,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-Central,2023-06-07,2023-06-20,2023-06-20,2023,6,Q2,Jun,13,0,1,213,213,0,0.0,102.73,21881.49,1
PO-02892,S008,Northern Logistics,Tier 3,Rail,Components,WH-East,2023-06-07,2023-06-19,2023-06-19,2023,6,Q2,Jun,12,0,1,1393,1393,0,0.0,473.36,659390.48,1
PO-02893,S003,Apex Supply Co.,Tier 2,Road,Electronics,WH-West,2023-06-07,2023-06-27,2023-07-03,2023,6,Q2,Jun,20,6,0,1613,1613,0,0.0,169.87,274000.31,1
PO-02894,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-West,2023-06-07,2023-06-10,2023-06-10,2023,6,Q2,Jun,3,0,1,614,614,0,0.0,37.99,23325.86,1
PO-02895,S003,Apex Supply Co.,Tier 2,Road,Packaging,WH-West,2023-06-07,2023-06-14,2023-06-14,2023,6,Q2,Jun,7,0,1,936,936,0,0.0,224.16,209813.76,1
PO-02896,S006,PrimeParts Inc.,Tier 1,Sea,Packaging,WH-East,2023-06-07,2023-06-28,2023-06-28,2023,6,Q2,Jun,21,0,1,1578,1578,0,0.0,74.1,116929.8,1
PO-02897,S004,Global Parts Ltd,Tier 1,Air,Spare Parts,WH-Central,2023-06-07,2023-06-18,2023-06-18,2023,6,Q2,Jun,11,0,1,847,847,0,0.0,158.78,134486.66,1
PO-02898,S003,Apex Supply Co.,Tier 2,Road,Packaging,WH-East,2023-06-08,2023-06-28,2023-06-28,2023,6,Q2,Jun,20,0,1,631,631,0,0.0,344.08,217114.48,1
PO-02899,S010,Reliable Goods Co.,Tier 3,Road,Raw Materials,WH-North,2023-06-08,2023-06-20,2023-06-27,2023,6,Q2,Jun,12,7,0,1370,1370,0,0.0,334.08,457689.6,1
PO-02900,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-West,2023-06-08,2023-06-13,2023-06-13,2023,6,Q2,Jun,5,0,1,1706,1706,0,0.0,253.85,433068.1,1
PO-02901,S008,Northern Logistics,Tier 3,Rail,Packaging,WH-East,2023-06-08,2023-06-25,2023-06-28,2023,6,Q2,Jun,17,3,0,1427,1427,0,0.0,456.88,651967.76,1
PO-02902,S007,Swift Carriers,Tier 2,Road,Finished Goods,WH-South,2023-06-08,2023-06-20,2023-06-20,2023,6,Q2,Jun,12,0,1,737,737,0,0.0,30.1,22183.7,1
PO-02903,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-West,2023-06-08,2023-06-21,2023-07-05,2023,6,Q2,Jun,13,14,0,604,530,74,12.25,357.59,215984.36,0
PO-02904,S005,Metro Distributors,Tier 2,Road,Electronics,WH-East,2023-06-09,2023-06-23,2023-07-02,2023,6,Q2,Jun,14,9,0,492,492,0,0.0,353.89,174113.88,1
PO-02905,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-Central,2023-06-09,2023-06-28,2023-07-08,2023,6,Q2,Jun,19,10,0,647,647,0,0.0,437.26,282907.22,1
PO-02906,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-South,2023-06-09,2023-06-28,2023-06-28,2023,6,Q2,Jun,19,0,1,568,526,42,7.39,214.77,121989.36,0
PO-02907,S007,Swift Carriers,Tier 2,Road,Textiles,WH-East,2023-06-09,2023-06-19,2023-06-19,2023,6,Q2,Jun,10,0,1,238,238,0,0.0,353.31,84087.78,1
PO-02908,S004,Global Parts Ltd,Tier 1,Air,Packaging,WH-West,2023-06-10,2023-06-27,2023-06-27,2023,6,Q2,Jun,17,0,1,1387,1387,0,0.0,322.72,447612.64,1
PO-02909,S003,Apex Supply Co.,Tier 2,Road,Chemicals,WH-North,2023-06-10,2023-06-13,2023-06-13,2023,6,Q2,Jun,3,0,1,1664,1664,0,0.0,430.28,715985.92,1
PO-02910,S004,Global Parts Ltd,Tier 1,Air,Chemicals,WH-Central,2023-06-10,2023-06-13,2023-06-13,2023,6,Q2,Jun,3,0,1,168,168,0,0.0,400.35,67258.8,1
PO-02911,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-West,2023-06-10,2023-06-19,2023-06-19,2023,6,Q2,Jun,9,0,1,1213,1213,0,0.0,434.61,527181.93,1
PO-02912,S009,Eastside Components,Tier 2,Sea,Packaging,WH-East,2023-06-10,2023-06-16,2023-06-16,2023,6,Q2,Jun,6,0,1,661,661,0,0.0,219.67,145201.87,1
PO-02913,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-Central,2023-06-10,2023-06-19,2023-06-20,2023,6,Q2,Jun,9,1,0,1567,1567,0,0.0,297.34,465931.78,1
PO-02914,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-East,2023-06-10,2023-06-18,2023-06-21,2023,6,Q2,Jun,8,3,0,771,771,0,0.0,330.44,254769.24,1
PO-02915,S004,Global Parts Ltd,Tier 1,Air,Chemicals,WH-East,2023-06-10,2023-06-15,2023-06-15,2023,6,Q2,Jun,5,0,1,119,119,0,0.0,259.32,30859.08,1
PO-02916,S003,Apex Supply Co.,Tier 2,Road,Chemicals,WH-North,2023-06-11,2023-06-23,2023-06-26,2023,6,Q2,Jun,12,3,0,1836,1836,0,0.0,452.43,830661.48,1
PO-02917,S006,PrimeParts Inc.,Tier 1,Sea,Spare Parts,WH-East,2023-06-11,2023-06-27,2023-06-30,2023,6,Q2,Jun,16,3,0,857,857,0,0.0,324.02,277685.14,1
PO-02918,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-East,2023-06-11,2023-06-22,2023-06-22,2023,6,Q2,Jun,11,0,1,608,608,0,0.0,66.14,40213.12,1
PO-02919,S009,Eastside Components,Tier 2,Sea,Components,WH-South,2023-06-11,2023-06-17,2023-06-17,2023,6,Q2,Jun,6,0,1,1349,1157,192,14.23,359.05,484358.45,0
PO-02920,S008,Northern Logistics,Tier 3,Rail,Components,WH-East,2023-06-11,2023-06-24,2023-07-05,2023,6,Q2,Jun,13,11,0,503,503,0,0.0,395.07,198720.21,1
PO-02921,S006,PrimeParts Inc.,Tier 1,Sea,Textiles,WH-West,2023-06-11,2023-06-22,2023-06-22,2023,6,Q2,Jun,11,0,1,107,107,0,0.0,373.88,40005.16,1
PO-02922,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-West,2023-06-11,2023-06-30,2023-06-30,2023,6,Q2,Jun,19,0,1,381,381,0,0.0,82.92,31592.52,1
PO-02923,S001,FastTrack Logistics,Tier 1,Road,Electronics,WH-North,2023-06-11,2023-06-30,2023-06-30,2023,6,Q2,Jun,19,0,1,1195,1195,0,0.0,277.86,332042.7,1
PO-02924,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-East,2023-06-12,2023-06-23,2023-06-23,2023,6,Q2,Jun,11,0,1,1517,1517,0,0.0,121.53,184361.01,1
PO-02925,S007,Swift Carriers,Tier 2,Road,Raw Materials,WH-East,2023-06-12,2023-06-18,2023-06-18,2023,6,Q2,Jun,6,0,1,303,303,0,0.0,154.89,46931.67,1
PO-02926,S007,Swift Carriers,Tier 2,Road,Electronics,WH-North,2023-06-12,2023-06-18,2023-06-18,2023,6,Q2,Jun,6,0,1,194,194,0,0.0,36.04,6991.76,1
PO-02927,S009,Eastside Components,Tier 2,Sea,Raw Materials,WH-East,2023-06-12,2023-06-15,2023-06-28,2023,6,Q2,Jun,3,13,0,263,246,17,6.46,175.8,46235.4,0
PO-02928,S004,Global Parts Ltd,Tier 1,Air,Electronics,WH-North,2023-06-12,2023-06-18,2023-06-18,2023,6,Q2,Jun,6,0,1,1819,1819,0,0.0,434.12,789664.28,1
PO-02929,S009,Eastside Components,Tier 2,Sea,Spare Parts,WH-East,2023-06-12,2023-07-02,2023-07-02,2023,6,Q2,Jun,20,0,1,1848,1848,0,0.0,284.54,525829.92,1
PO-02930,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-South,2023-06-13,2023-07-02,2023-07-02,2023,6,Q2,Jun,19,0,1,1697,1697,0,0.0,85.6,145263.2,1
PO-02931,S001,FastTrack Logistics,Tier 1,Road,Textiles,WH-East,2023-06-13,2023-06-27,2023-06-27,2023,6,Q2,Jun,14,0,1,998,998,0,0.0,457.25,456335.5,1
PO-02932,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-East,2023-06-13,2023-07-01,2023-07-01,2023,6,Q2,Jun,18,0,1,1219,1219,0,0.0,383.53,467523.07,1
PO-02933,S008,Northern Logistics,Tier 3,Rail,Chemicals,WH-Central,2023-06-13,2023-07-02,2023-07-08,2023,6,Q2,Jun,19,6,0,1095,1095,0,0.0,152.88,167403.6,1
PO-02934,S002,BlueStar Freight,Tier 1,Rail,Textiles,WH-Central,2023-06-13,2023-06-16,2023-06-16,2023,6,Q2,Jun,3,0,1,367,367,0,0.0,310.93,114111.31,1
PO-02935,S009,Eastside Components,Tier 2,Sea,Raw Materials,WH-North,2023-06-13,2023-06-20,2023-06-20,2023,6,Q2,Jun,7,0,1,1941,1941,0,0.0,249.03,483367.23,1
PO-02936,S002,BlueStar Freight,Tier 1,Rail,Components,WH-South,2023-06-14,2023-06-22,2023-06-22,2023,6,Q2,Jun,8,0,1,559,559,0,0.0,225.42,126009.78,1
PO-02937,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-South,2023-06-14,2023-06-23,2023-06-27,2023,6,Q2,Jun,9,4,0,451,451,0,0.0,426.44,192324.44,1
PO-02938,S006,PrimeParts Inc.,Tier 1,Sea,Textiles,WH-West,2023-06-14,2023-06-25,2023-06-25,2023,6,Q2,Jun,11,0,1,1663,1663,0,0.0,429.7,714591.1,1
PO-02939,S004,Global Parts Ltd,Tier 1,Air,Spare Parts,WH-West,2023-06-14,2023-07-03,2023-07-03,2023,6,Q2,Jun,19,0,1,1686,1686,0,0.0,222.53,375185.58,1
PO-02940,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-North,2023-06-14,2023-06-27,2023-06-27,2023,6,Q2,Jun,13,0,1,333,333,0,0.0,293.8,97835.4,1
PO-02941,S005,Metro Distributors,Tier 2,Road,Packaging,WH-South,2023-06-14,2023-06-20,2023-07-04,2023,6,Q2,Jun,6,14,0,557,557,0,0.0,358.8,199851.6,1
PO-02942,S007,Swift Carriers,Tier 2,Road,Textiles,WH-North,2023-06-15,2023-06-28,2023-07-05,2023,6,Q2,Jun,13,7,0,405,405,0,0.0,284.64,115279.2,1
PO-02943,S009,Eastside Components,Tier 2,Sea,Raw Materials,WH-West,2023-06-15,2023-06-21,2023-06-21,2023,6,Q2,Jun,6,0,1,1433,1433,0,0.0,280.04,401297.32,1
PO-02944,S004,Global Parts Ltd,Tier 1,Air,Packaging,WH-Central,2023-06-15,2023-06-19,2023-06-19,2023,6,Q2,Jun,4,0,1,84,84,0,0.0,365.15,30672.6,1
PO-02945,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-Central,2023-06-15,2023-06-29,2023-07-04,2023,6,Q2,Jun,14,5,0,113,113,0,0.0,251.52,28421.76,1
PO-02946,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-East,2023-06-16,2023-07-05,2023-07-18,2023,6,Q2,Jun,19,13,0,440,440,0,0.0,490.13,215657.2,1
PO-02947,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-North,2023-06-16,2023-06-29,2023-07-07,2023,6,Q2,Jun,13,8,0,1570,1570,0,0.0,425.62,668223.4,1
PO-02948,S009,Eastside Components,Tier 2,Sea,Chemicals,WH-West,2023-06-16,2023-07-05,2023-07-05,2023,6,Q2,Jun,19,0,1,217,217,0,0.0,110.87,24058.79,1
PO-02949,S002,BlueStar Freight,Tier 1,Rail,Spare Parts,WH-North,2023-06-16,2023-06-25,2023-06-25,2023,6,Q2,Jun,9,0,1,1449,1449,0,0.0,265.43,384608.07,1
PO-02950,S004,Global Parts Ltd,Tier 1,Air,Electronics,WH-East,2023-06-16,2023-06-30,2023-06-30,2023,6,Q2,Jun,14,0,1,238,238,0,0.0,410.75,97758.5,1
PO-02951,S009,Eastside Components,Tier 2,Sea,Packaging,WH-South,2023-06-16,2023-06-28,2023-07-06,2023,6,Q2,Jun,12,8,0,843,843,0,0.0,22.86,19270.98,1
PO-02952,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-West,2023-06-16,2023-06-30,2023-06-30,2023,6,Q2,Jun,14,0,1,200,200,0,0.0,118.03,23606.0,1
PO-02953,S008,Northern Logistics,Tier 3,Rail,Textiles,WH-North,2023-06-16,2023-06-20,2023-06-23,2023,6,Q2,Jun,4,3,0,1784,1784,0,0.0,16.9,30149.6,1
PO-02954,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-West,2023-06-17,2023-06-30,2023-06-30,2023,6,Q2,Jun,13,0,1,529,469,60,11.34,498.02,263452.58,0
PO-02955,S007,Swift Carriers,Tier 2,Road,Finished Goods,WH-East,2023-06-17,2023-07-04,2023-07-04,2023,6,Q2,Jun,17,0,1,713,713,0,0.0,110.23,78593.99,1
PO-02956,S005,Metro Distributors,Tier 2,Road,Electronics,WH-East,2023-06-17,2023-06-28,2023-07-09,2023,6,Q2,Jun,11,11,0,119,119,0,0.0,464.21,55240.99,1
PO-02957,S002,BlueStar Freight,Tier 1,Rail,Electronics,WH-East,2023-06-17,2023-07-03,2023-07-03,2023,6,Q2,Jun,16,0,1,272,272,0,0.0,11.02,2997.44,1
PO-02958,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-South,2023-06-18,2023-06-22,2023-06-22,2023,6,Q2,Jun,4,0,1,457,457,0,0.0,186.41,85189.37,1
PO-02959,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-West,2023-06-18,2023-06-24,2023-07-06,2023,6,Q2,Jun,6,12,0,1482,1482,0,0.0,33.25,49276.5,1
PO-02960,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-East,2023-06-18,2023-06-21,2023-06-21,2023,6,Q2,Jun,3,0,1,1556,1556,0,0.0,455.32,708477.92,1
PO-02961,S007,Swift Carriers,Tier 2,Road,Raw Materials,WH-West,2023-06-18,2023-06-21,2023-06-21,2023,6,Q2,Jun,3,0,1,1762,1762,0,0.0,363.57,640610.34,1
PO-02962,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-Central,2023-06-18,2023-06-28,2023-07-09,2023,6,Q2,Jun,10,11,0,940,940,0,0.0,362.49,340740.6,1
PO-02963,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-Central,2023-06-18,2023-07-09,2023-07-09,2023,6,Q2,Jun,21,0,1,1431,1217,214,14.95,415.07,593965.17,0
PO-02964,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-Central,2023-06-19,2023-06-26,2023-06-26,2023,6,Q2,Jun,7,0,1,1456,1456,0,0.0,411.51,599158.56,1
PO-02965,S009,Eastside Components,Tier 2,Sea,Textiles,WH-East,2023-06-19,2023-07-02,2023-07-15,2023,6,Q2,Jun,13,13,0,842,842,0,0.0,63.29,53290.18,1
PO-02966,S005,Metro Distributors,Tier 2,Road,Spare Parts,WH-North,2023-06-19,2023-06-23,2023-06-23,2023,6,Q2,Jun,4,0,1,1997,1997,0,0.0,392.42,783662.74,1
PO-02967,S001,FastTrack Logistics,Tier 1,Road,Chemicals,WH-West,2023-06-19,2023-06-24,2023-06-24,2023,6,Q2,Jun,5,0,1,456,456,0,0.0,136.11,62066.16,1
PO-02968,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-East,2023-06-19,2023-06-22,2023-06-22,2023,6,Q2,Jun,3,0,1,259,259,0,0.0,206.02,53359.18,1
PO-02969,S004,Global Parts Ltd,Tier 1,Air,Packaging,WH-South,2023-06-19,2023-06-26,2023-06-26,2023,6,Q2,Jun,7,0,1,689,610,79,11.47,49.54,34133.06,0
PO-02970,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-Central,2023-06-19,2023-07-02,2023-07-02,2023,6,Q2,Jun,13,0,1,1169,1169,0,0.0,462.16,540265.04,1
PO-02971,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-Central,2023-06-19,2023-06-29,2023-06-29,2023,6,Q2,Jun,10,0,1,1657,1657,0,0.0,180.8,299585.6,1
PO-02972,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-South,2023-06-20,2023-07-03,2023-07-03,2023,6,Q2,Jun,13,0,1,1110,1110,0,0.0,63.98,71017.8,1
PO-02973,S004,Global Parts Ltd,Tier 1,Air,Packaging,WH-North,2023-06-20,2023-06-29,2023-06-29,2023,6,Q2,Jun,9,0,1,140,140,0,0.0,243.23,34052.2,1
PO-02974,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-North,2023-06-20,2023-06-27,2023-06-27,2023,6,Q2,Jun,7,0,1,387,387,0,0.0,490.71,189904.77,1
PO-02975,S005,Metro Distributors,Tier 2,Road,Textiles,WH-South,2023-06-21,2023-07-01,2023-07-01,2023,6,Q2,Jun,10,0,1,1912,1912,0,0.0,415.56,794550.72,1
PO-02976,S004,Global Parts Ltd,Tier 1,Air,Finished Goods,WH-South,2023-06-21,2023-06-25,2023-06-25,2023,6,Q2,Jun,4,0,1,630,630,0,0.0,432.8,272664.0,1
PO-02977,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-West,2023-06-21,2023-06-29,2023-06-29,2023,6,Q2,Jun,8,0,1,880,880,0,0.0,486.01,427688.8,1
PO-02978,S001,FastTrack Logistics,Tier 1,Road,Electronics,WH-West,2023-06-21,2023-07-08,2023-07-08,2023,6,Q2,Jun,17,0,1,545,511,34,6.24,414.04,225651.8,0
PO-02979,S002,BlueStar Freight,Tier 1,Rail,Electronics,WH-East,2023-06-21,2023-07-06,2023-07-18,2023,6,Q2,Jun,15,12,0,523,523,0,0.0,302.05,157972.15,1
PO-02980,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-North,2023-06-21,2023-06-29,2023-06-29,2023,6,Q2,Jun,8,0,1,438,438,0,0.0,215.35,94323.3,1
PO-02981,S004,Global Parts Ltd,Tier 1,Air,Raw Materials,WH-Central,2023-06-21,2023-06-28,2023-07-07,2023,6,Q2,Jun,7,9,0,1633,1633,0,0.0,199.75,326191.75,1
PO-02982,S009,Eastside Components,Tier 2,Sea,Spare Parts,WH-East,2023-06-22,2023-06-27,2023-06-27,2023,6,Q2,Jun,5,0,1,1405,1405,0,0.0,314.37,441689.85,1
PO-02983,S004,Global Parts Ltd,Tier 1,Air,Raw Materials,WH-East,2023-06-22,2023-06-28,2023-06-28,2023,6,Q2,Jun,6,0,1,62,53,9,14.52,158.18,9807.16,0
PO-02984,S008,Northern Logistics,Tier 3,Rail,Textiles,WH-Central,2023-06-22,2023-07-01,2023-07-01,2023,6,Q2,Jun,9,0,1,790,790,0,0.0,113.15,89388.5,1
PO-02985,S001,FastTrack Logistics,Tier 1,Road,Components,WH-Central,2023-06-22,2023-07-07,2023-07-07,2023,6,Q2,Jun,15,0,1,441,441,0,0.0,187.25,82577.25,1
PO-02986,S004,Global Parts Ltd,Tier 1,Air,Finished Goods,WH-East,2023-06-22,2023-06-30,2023-06-30,2023,6,Q2,Jun,8,0,1,1778,1778,0,0.0,49.15,87388.7,1
PO-02987,S009,Eastside Components,Tier 2,Sea,Textiles,WH-North,2023-06-22,2023-07-02,2023-07-02,2023,6,Q2,Jun,10,0,1,509,509,0,0.0,87.51,44542.59,1
PO-02988,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-Central,2023-06-22,2023-07-08,2023-07-21,2023,6,Q2,Jun,16,13,0,1817,1817,0,0.0,314.42,571301.14,1
PO-02989,S007,Swift Carriers,Tier 2,Road,Components,WH-East,2023-06-23,2023-07-03,2023-07-03,2023,6,Q2,Jun,10,0,1,1026,1026,0,0.0,409.79,420444.54,1
PO-02990,S006,PrimeParts Inc.,Tier 1,Sea,Packaging,WH-South,2023-06-23,2023-07-08,2023-07-08,2023,6,Q2,Jun,15,0,1,1155,1155,0,0.0,483.69,558661.95,1
PO-02991,S005,Metro Distributors,Tier 2,Road,Spare Parts,WH-East,2023-06-23,2023-07-04,2023-07-04,2023,6,Q2,Jun,11,0,1,476,415,61,12.82,206.79,98432.04,0
PO-02992,S005,Metro Distributors,Tier 2,Road,Raw Materials,WH-East,2023-06-23,2023-07-13,2023-07-23,2023,6,Q2,Jun,20,10,0,127,127,0,0.0,329.28,41818.56,1
PO-02993,S002,BlueStar Freight,Tier 1,Rail,Textiles,WH-South,2023-06-23,2023-07-05,2023-07-05,2023,6,Q2,Jun,12,0,1,707,707,0,0.0,21.48,15186.36,1
PO-02994,S004,Global Parts Ltd,Tier 1,Air,Chemicals,WH-Central,2023-06-23,2023-07-14,2023-07-14,2023,6,Q2,Jun,21,0,1,1622,1622,0,0.0,225.49,365744.78,1
PO-02995,S010,Reliable Goods Co.,Tier 3,Road,Packaging,WH-North,2023-06-23,2023-06-29,2023-07-09,2023,6,Q2,Jun,6,10,0,1127,1127,0,0.0,414.51,467152.77,1
PO-02996,S002,BlueStar Freight,Tier 1,Rail,Spare Parts,WH-East,2023-06-24,2023-07-11,2023-07-11,2023,6,Q2,Jun,17,0,1,1052,1052,0,0.0,151.79,159683.08,1
PO-02997,S001,FastTrack Logistics,Tier 1,Road,Chemicals,WH-North,2023-06-24,2023-06-30,2023-06-30,2023,6,Q2,Jun,6,0,1,1360,1227,133,9.78,115.35,156876.0,0
PO-02998,S004,Global Parts Ltd,Tier 1,Air,Raw Materials,WH-South,2023-06-24,2023-07-01,2023-07-01,2023,6,Q2,Jun,7,0,1,1900,1900,0,0.0,161.79,307401.0,1
PO-02999,S004,Global Parts Ltd,Tier 1,Air,Chemicals,WH-West,2023-06-24,2023-06-29,2023-06-29,2023,6,Q2,Jun,5,0,1,1709,1709,0,0.0,186.92,319446.28,1
PO-03000,S006,PrimeParts Inc.,Tier 1,Sea,Packaging,WH-East,2023-06-25,2023-07-09,2023-07-09,2023,6,Q2,Jun,14,0,1,1737,1737,0,0.0,94.28,163764.36,1
PO-03001,S008,Northern Logistics,Tier 3,Rail,Packaging,WH-West,2023-06-25,2023-07-14,2023-07-14,2023,6,Q2,Jun,19,0,1,1391,1391,0,0.0,51.31,71372.21,1
PO-03002,S003,Apex Supply Co.,Tier 2,Road,Spare Parts,WH-North,2023-06-25,2023-07-04,2023-07-04,2023,6,Q2,Jun,9,0,1,1519,1519,0,0.0,414.98,630354.62,1
PO-03003,S010,Reliable Goods Co.,Tier 3,Road,Packaging,WH-Central,2023-06-25,2023-07-09,2023-07-09,2023,6,Q2,Jun,14,0,1,1742,1742,0,0.0,345.01,601007.42,1
PO-03004,S007,Swift Carriers,Tier 2,Road,Electronics,WH-North,2023-06-26,2023-07-17,2023-07-17,2023,6,Q2,Jun,21,0,1,1713,1713,0,0.0,378.39,648182.07,1
PO-03005,S004,Global Parts Ltd,Tier 1,Air,Packaging,WH-Central,2023-06-26,2023-07-05,2023-07-05,2023,6,Q2,Jun,9,0,1,577,577,0,0.0,421.32,243101.64,1
PO-03006,S009,Eastside Components,Tier 2,Sea,Chemicals,WH-South,2023-06-26,2023-07-07,2023-07-07,2023,6,Q2,Jun,11,0,1,1640,1640,0,0.0,108.14,177349.6,1
PO-03007,S007,Swift Carriers,Tier 2,Road,Packaging,WH-Central,2023-06-26,2023-07-09,2023-07-09,2023,6,Q2,Jun,13,0,1,486,486,0,0.0,54.07,26278.02,1
PO-03008,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-North,2023-06-26,2023-07-16,2023-07-30,2023,6,Q2,Jun,20,14,0,198,198,0,0.0,411.5,81477.0,1
PO-03009,S007,Swift Carriers,Tier 2,Road,Packaging,WH-Central,2023-06-26,2023-07-11,2023-07-11,2023,6,Q2,Jun,15,0,1,366,366,0,0.0,147.14,53853.24,1
PO-03010,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-South,2023-06-26,2023-07-17,2023-07-17,2023,6,Q2,Jun,21,0,1,219,219,0,0.0,204.13,44704.47,1
PO-03011,S002,BlueStar Freight,Tier 1,Rail,Spare Parts,WH-North,2023-06-27,2023-06-30,2023-06-30,2023,6,Q2,Jun,3,0,1,896,833,63,7.03,48.93,43841.28,0
PO-03012,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-West,2023-06-27,2023-07-03,2023-07-03,2023,6,Q2,Jun,6,0,1,1830,1830,0,0.0,224.91,411585.3,1
PO-03013,S003,Apex Supply Co.,Tier 2,Road,Components,WH-South,2023-06-27,2023-07-15,2023-07-15,2023,6,Q2,Jun,18,0,1,1843,1843,0,0.0,312.16,575310.88,1
PO-03014,S009,Eastside Components,Tier 2,Sea,Finished Goods,WH-West,2023-06-27,2023-07-03,2023-07-03,2023,6,Q2,Jun,6,0,1,1436,1436,0,0.0,381.58,547948.88,1
PO-03015,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-North,2023-06-28,2023-07-03,2023-07-03,2023,6,Q2,Jun,5,0,1,1529,1529,0,0.0,251.24,384145.96,1
PO-03016,S005,Metro Distributors,Tier 2,Road,Textiles,WH-Central,2023-06-28,2023-07-13,2023-07-13,2023,6,Q2,Jun,15,0,1,1517,1517,0,0.0,343.11,520497.87,1
PO-03017,S005,Metro Distributors,Tier 2,Road,Raw Materials,WH-Central,2023-06-28,2023-07-01,2023-07-04,2023,6,Q2,Jun,3,3,0,272,272,0,0.0,149.18,40576.96,1
PO-03018,S009,Eastside Components,Tier 2,Sea,Components,WH-East,2023-06-28,2023-07-16,2023-07-16,2023,6,Q2,Jun,18,0,1,1081,1081,0,0.0,146.22,158063.82,1
